Seoul,Gue,Name,Type,Open,Code,Add,Room,Howbig,Playground,Worker,Max,Now,When,X,Y,old_add,201809
서울특별시,광진구,광남어린이집,국공립,정상,4974,아차산로70길 62,3,85,0,6,20,20,2016-03-01,127.098524,37.540589,광장동,1531
서울특별시,광진구,원스쿨어린이집,국공립,정상,4984,아차산로69길 19,3,84,2,6,20,20,2017-03-01,127.097644,37.542276,광장동,1531
서울특별시,광진구,구립 굿모닝어린이집,국공립,정상,4971,아차산로 552,3,80,1,6,20,20,2017-12-01,127.10458,37.543293,광장동,1531
서울특별시,광진구,파크빌어린이집,민간,정상,4983,아차산로 549,4,175,1,10,48,43,2001-06-07,127.101504,37.544053,광장동,1531
서울특별시,광진구,아이자람어린이집,가정,정상,4974,아차산로70길 62,4,85,2,6,20,19,2002-10-23,127.09849,37.540561,광장동,1531
서울특별시,광진구,다예린어린이집,민간,정상,4967,광장로 65,4,80,1,8,35,35,2007-04-01,127.104302,37.547544,광장동,1531
서울특별시,광진구,야호어린이집,가정,정상,4971,아차산로 552,4,66,0,6,19,15,2012-12-21,127.104589,37.543473,광장동,1531
서울특별시,광진구,구립샘터어린이집,국공립,정상,4984,아차산로 503-23,4,85,1,5,20,14,2017-12-01,127.09641,37.542284,광장동,1531
서울특별시,광진구,예담어린이집,국공립,정상,4983,아차산로 537-17,4,63,0,7,23,23,2018-01-01,127.101054,37.543816,광장동,1531
서울특별시,광진구,워커힐행복어린이집,직장,정상,4963,워커힐로 177,5,158,0,14,49,45,2012-06-20,127.110846,37.555946,광장동,1531
서울특별시,광진구,사랑의어린이집,국공립,정상,4974,아차산로66길 8,6,267,2,15,99,95,1994-04-01,127.097138,37.541047,광장동,1531
서울특별시,광진구,사랑의어린이집,국공립,정상,4974,아차산로66길 8,6,267,2,15,99,95,1994-04-01,127.097138,37.541047,광장동,1531
서울특별시,중구,중구청직장어린이집,국공립,정상,4559,마른내로12길 17-19,6,316,1,17,99,73,1992-09-15,127.001193,37.563845,광희동,89
서울특별시,중구,CJ키즈빌 어린이집,직장,정상,4560,동호로 330,6,399,2,32,120,94,2011-05-27,127.003298,37.563863,광희동,89
서울특별시,종로구,다솔 방과후교실,민간,정상,3180,통일로8길 16,3,408,0,6,39,32,2006-03-13,126.965463,37.569295,교남동,584
서울특별시,종로구,경희궁자이어린이집,국공립,정상,3180,경교장길 35,5,171,1,0,65,0,2018-02-09,126.966126,37.568805,교남동,584
서울특별시,종로구,경희궁솔빛어린이집,국공립,정상,3165,송월길 99,5,134,0,0,45,0,2018-02-19,126.964447,37.57071,교남동,584
서울특별시,구로구,백합어린이집,가정,정상,8325,구일로2길 60,1,85,0,5,15,15,2000-03-25,126.876962,37.490223,구로제1동,1322
서울특별시,구로구,새하늘어린이집,가정,정상,8325,구일로4길 46,1,109,0,3,19,11,1999-02-24,126.876555,37.493219,구로제1동,1322
서울특별시,구로구,사랑모아어린이집,가정,정상,8327,가마산로 87,1,60,3,7,19,19,2006-10-02,126.875806,37.485842,구로제1동,1322
서울특별시,구로구,한양키즈어린이집,민간,정상,8325,구일로2길 60,3,126,0,8,27,27,1998-07-14,126.876938,37.490258,구로제1동,1322
서울특별시,구로구,예원어린이집,가정,정상,8324,구일로4길 65,3,73,0,5,17,17,2011-04-01,126.876014,37.494593,구로제1동,1322
서울특별시,구로구,새동산어린이집,가정,정상,8324,구일로4길 65,3,65,0,7,20,20,2005-02-28,126.87521,37.49317,구로제1동,1322
서울특별시,구로구,바다어린이집,가정,정상,8324,구일로4길 65,3,45,0,5,17,15,2007-09-01,126.875173,37.493332,구로제1동,1322
서울특별시,구로구,이삭어린이집,가정,정상,8324,구일로4길 65,3,54,0,3,17,6,2009-07-01,126.875133,37.492989,구로제1동,1322
서울특별시,구로구,딸기어린이집,가정,정상,8324,구일로4길 65,3,73,0,3,17,10,2009-08-31,126.875246,37.493036,구로제1동,1322
서울특별시,구로구,참빛어린이집,가정,정상,8324,구일로4길 65,3,49,0,5,16,15,2009-11-19,126.8751,37.492935,구로제1동,1322
서울특별시,구로구,예손유앤아이어린이집,가정,정상,8327,가마산로 87,3,84,0,5,19,15,2011-04-28,126.875678,37.486048,구로제1동,1322
서울특별시,구로구,아이맘어린이집,가정,정상,8324,구일로4길 65,3,73,0,4,17,13,2011-05-16,126.875154,37.493152,구로제1동,1322
서울특별시,구로구,롯데mom편한어린이집,직장,정상,8324,구일로8길 31,3,84,0,5,15,9,2016-12-27,126.872607,37.494803,구로제1동,1322
서울특별시,구로구,꿈나무어린이집,가정,정상,8325,구일로4길 46,4,54,0,6,19,16,2004-10-08,126.877004,37.492647,구로제1동,1322
서울특별시,구로구,피노키오어린이집,가정,정상,8324,구일로8길 31,4,84,0,6,19,19,2004-09-02,126.872739,37.49503,구로제1동,1322
서울특별시,구로구,LG전자구로어린이집,직장,정상,8327,가마산로 95,4,243,1,14,72,35,2011-09-05,126.876899,37.486077,구로제1동,1322
서울특별시,구로구,우성꼬마별어린이집,가정,정상,8325,구일로2길 60,4,68,0,6,19,14,2012-04-26,126.87702,37.490088,구로제1동,1322
서울특별시,구로구,구일어린이집,국공립,정상,8324,구일로 62,5,370,1,17,164,120,1995-03-25,126.87436,37.491784,구로제1동,1322
서울특별시,구로구,대건어린이집,법인·단체등,정상,8324,구일로8길 16,5,270,1,12,63,63,2008-02-01,126.872889,37.494112,구로제1동,1322
서울특별시,구로구,단비어린이집,가정,정상,8323,구일로10길 53,1,77,0,5,18,15,2004-04-20,126.875454,37.495741,구로제2동,700
서울특별시,구로구,찬명어린이집,민간,정상,8318,구로동로15길 3,1,200,1,7,49,33,2008-04-11,126.884519,37.487699,구로제2동,700
서울특별시,구로구,꿈이있는 방과후교실어린이집,국공립,정상,8281,벚꽃로 484,2,149,1,6,40,37,2005-10-25,126.880134,37.497344,구로제2동,700
서울특별시,구로구,큰다우리발도르프어린이집,민간,정상,8308,구로동로28길 33-5,2,188,0,7,42,42,2004-06-16,126.885849,37.491028,구로제2동,700
서울특별시,구로구,엄마품에어린이집,가정,정상,8323,구일로8길 92,2,54,0,5,18,14,2009-10-29,126.876064,37.497269,구로제2동,700
서울특별시,구로구,꼬마숲예지어린이집,가정,정상,8306,가마산로20다길 41,3,56,0,4,16,10,2005-12-06,126.888547,37.492828,구로제2동,700
서울특별시,구로구,미피친구어린이집,가정,정상,8311,구로동로22길 65,3,44,0,7,12,11,2001-04-23,126.887939,37.488885,구로제2동,700
서울특별시,구로구,스마일어린이집,가정,정상,8281,구로동로43길 10,3,45,0,5,19,9,2004-12-31,126.881852,37.496711,구로제2동,700
서울특별시,구로구,우방어린이집,가정,정상,8323,구일로 154-17,3,84,0,5,19,14,2011-04-05,126.874972,37.497736,구로제2동,700
서울특별시,구로구,큰사랑한신어린이집,가정,정상,8323,구일로8길 63,4,516,0,3,13,7,2005-11-25,126.873826,37.496482,구로제2동,700
서울특별시,구로구,중앙하이츠 어린이집,민간,정상,8279,구로동로47길 24,4,138,2,9,37,36,2002-11-01,126.880553,37.498835,구로제2동,700
서울특별시,구로구,선애어린이집,가정,정상,8311,구로동로12길 70,4,37,0,5,13,9,2005-09-20,126.887216,37.489554,구로제2동,700
서울특별시,구로구,중앙아이나라어린이집,가정,정상,8279,구로동로47길 24,4,54,0,6,19,19,2003-04-25,126.880553,37.498835,구로제2동,700
서울특별시,구로구,잼나어린이집,가정,정상,8281,벚꽃로78길 28-13,4,53,0,4,16,12,2006-10-27,126.881295,37.496895,구로제2동,700
서울특별시,구로구,선애아이어린이집,가정,정상,8311,구로동로12길 70,4,37,0,5,13,13,2008-01-17,126.887216,37.489554,구로제2동,700
서울특별시,구로구,낙원브레인키즈어린이집,민간,정상,8280,구로동로42길 43,4,168,0,7,39,34,2008-02-29,126.883602,37.49762,구로제2동,700
서울특별시,구로구,이레몬테소리어린이집,가정,정상,8323,구일로8길 92,4,79,0,5,18,12,2011-04-15,126.876255,37.496604,구로제2동,700
서울특별시,구로구,우리들어린이집,가정,정상,8323,구일로 154-17,4,51,0,5,19,12,2012-06-07,126.875269,37.497487,구로제2동,700
서울특별시,구로구,해뜰어린이집,국공립,정상,8310,구로동로21길 38,4,190,1,8,44,35,2015-11-16,126.88215,37.489614,구로제2동,700
서울특별시,구로구,꿈이있는어린이집,국공립,정상,8281,벚꽃로 484,5,335,1,10,74,74,2005-09-01,126.880134,37.497344,구로제2동,700
서울특별시,구로구,성은어린이집,국공립,정상,8309,구로동로25길 14,5,221,2,10,74,74,1999-11-01,126.883275,37.490733,구로제2동,700
서울특별시,구로구,새한빛어린이집,민간,정상,8282,구로동로 197,5,272,0,6,39,30,2004-01-27,126.882335,37.496157,구로제2동,700
서울특별시,구로구,고려대학교 구로병원 어린이집,직장,정상,8308,구로동로28길 33-41,5,121,1,6,26,10,2008-04-01,126.88574,37.492234,구로제2동,700
서울특별시,구로구,보석어린이집,민간,정상,8281,구로동로47길 21,5,139,1,7,46,45,2009-02-11,126.881246,37.497904,구로제2동,700
서울특별시,구로구,하람어린이집,직장,정상,8217,경인로53길 15,5,204,1,11,49,40,2011-03-15,126.874569,37.501238,구로제2동,700
서울특별시,구로구,바우솔어린이집,민간,정상,8310,구로동로25길 33-10,6,216,1,12,79,67,1998-04-23,126.881904,37.490152,구로제2동,700
서울특별시,구로구,푸른숲어린이집,국공립,정상,8323,구일로8길 143,6,247,1,16,91,88,2016-12-01,126.87708,37.498892,구로제2동,700
서울특별시,구로구,다우리어린이집,민간,정상,8311,구로동로28길 20-3,7,120,0,9,35,25,1994-04-23,126.885415,37.490555,구로제2동,700
서울특별시,구로구,본동어린이집,민간,정상,8283,구로동로40길 21-1,7,413,3,14,86,80,2004-07-29,126.883907,37.496109,구로제2동,700
서울특별시,구로구,푸른솔어린이집,가정,정상,8307,가마산로20라길 20-16,8,125,0,7,16,11,2002-12-11,126.887623,37.491107,구로제2동,700
서울특별시,구로구,구로구청 사랑채움 어린이집,직장,정상,8284,가마산로 245,8,239,1,13,84,48,2017-03-03,126.887504,37.495305,구로제2동,700
서울특별시,구로구,구로삼성어린이집,민간,정상,8309,가마산로 174,11,1279,1,21,156,129,1994-01-03,126.882769,37.491305,구로제2동,700
서울특별시,구로구,큰세상어린이집,가정,정상,8371,디지털로31길 86,1,42,0,3,16,10,2004-11-29,126.891518,37.486918,구로제3동,1020
서울특별시,구로구,우리꿈터어린이집,가정,정상,8369,도림로22길 8,1,43,0,5,13,13,2004-12-24,126.893976,37.489716,구로제3동,1020
서울특별시,구로구,무지개나라어린이집,가정,정상,8371,디지털로31길 86,1,59,0,5,20,17,2004-06-04,126.891518,37.486918,구로제3동,1020
서울특별시,구로구,상은어린이집,가정,정상,8373,도림로12길 12,1,33,0,4,10,10,2006-10-26,126.888705,37.486748,구로제3동,1020
서울특별시,구로구,엔젤어린이집,가정,정상,8371,디지털로31길 90,1,86,0,7,20,20,2007-03-02,126.891675,37.487812,구로제3동,1020
서울특별시,구로구,미소어린이집,가정,정상,8393,시흥대로161길 50,1,76,0,4,19,8,2008-04-30,126.896739,37.479452,구로제3동,1020
서울특별시,구로구,햇빛어린이집,가정,정상,8371,디지털로31길 90,1,58,1,6,20,14,2010-01-15,126.891843,37.487885,구로제3동,1020
서울특별시,구로구,선재방과후교실어린이집,국공립,정상,8375,디지털로31길 93,2,113,0,3,20,20,1996-03-29,126.89083,37.486831,구로제3동,1020
서울특별시,구로구,선재방과후교실어린이집,국공립,정상,8375,디지털로31길 93,2,113,0,3,20,20,1996-03-29,126.89083,37.486831,구로제3동,1020
서울특별시,구로구,다솔어린이집,국공립,정상,8370,디지털로 319,3,84,0,7,20,20,2016-05-01,126.896331,37.487954,구로제3동,1020
서울특별시,구로구,꾸러기동산어린이집,민간,정상,8373,디지털로27라길 32,3,167,0,7,39,21,1996-05-04,126.888954,37.486011,구로제3동,1020
서울특별시,구로구,재크어린이집,민간,정상,8371,디지털로31길 90,3,109,2,7,27,23,2004-12-15,126.891731,37.487857,구로제3동,1020
서울특별시,구로구,꿈샘어린이집,가정,정상,8374,도림로6길 29-1,3,59,0,5,13,13,2011-03-11,126.888627,37.485188,구로제3동,1020
서울특별시,구로구,아이삼성어린이집,가정,정상,8371,디지털로31길 86,4,78,0,6,18,18,1998-09-12,126.891518,37.486918,구로제3동,1020
서울특별시,구로구,꿈샘아이어린이집,가정,정상,8374,도림로6길 29,4,44,0,4,13,13,2012-05-14,126.888524,37.485241,구로제3동,1020
서울특별시,구로구,IBK참!좋은어린이집,직장,정상,8379,디지털로32길 55,4,178,0,12,49,36,2013-12-18,126.898289,37.483981,구로제3동,1020
서울특별시,구로구,자람터어린이집,국공립,정상,8389,디지털로26길 5,4,279,1,12,53,48,2014-03-31,126.893485,37.481629,구로제3동,1020
서울특별시,구로구,마노아구로어린이집,직장,정상,8381,디지털로27길 36,4,265,0,9,49,28,2015-05-15,126.89256,37.483738,구로제3동,1020
서울특별시,구로구,이화우성어린이집,국공립,정상,8369,도림로22길 8,4,114,0,6,20,19,2018-03-01,126.893903,37.490049,구로제3동,1020
서울특별시,구로구,영서어린이집,국공립,정상,8371,도림로20길 44,5,192,1,7,47,42,2004-12-29,126.893589,37.488379,구로제3동,1020
서울특별시,구로구,아나율장애아어린이집,국공립,정상,8375,디지털로31길 93,5,191,1,10,24,21,2000-03-01,126.89083,37.486831,구로제3동,1020
서울특별시,구로구,아나율장애아어린이집,국공립,정상,8375,디지털로31길 93,5,191,1,10,24,21,2000-03-01,126.89083,37.486831,구로제3동,1020
서울특별시,구로구,연꽃어린이집,국공립,정상,8372,디지털로31길 109,5,267,1,16,83,82,1995-12-26,126.890313,37.487348,구로제3동,1020
서울특별시,구로구,행복한홍익어린이집,가정,정상,8371,도림로20길 50,5,84,1,6,19,19,2002-12-11,126.893978,37.488049,구로제3동,1020
서울특별시,구로구,위브어린이집,민간,정상,8375,디지털로31길 85,5,120,3,7,25,24,2007-03-30,126.890299,37.486033,구로제3동,1020
서울특별시,구로구,요셉어린이집,법인·단체등,정상,8375,디지털로27다길 20,6,335,1,11,74,74,1994-11-01,126.889667,37.485162,구로제3동,1020
서울특별시,구로구,햇님어린이집,법인·단체등,정상,8379,디지털로32길 29,6,187,1,11,79,63,1993-06-16,126.89736,37.484873,구로제3동,1020
서울특별시,구로구,새움터어린이집,국공립,정상,8377,디지털로33길 28,6,310,1,12,72,71,2013-05-07,126.895305,37.486981,구로제3동,1020
서울특별시,구로구,예삐어린이집,가정,정상,8320,구로동로18길 42,1,37,0,4,12,10,2002-01-02,126.886761,37.487486,구로제4동,733
서울특별시,구로구,화목어린이집,가정,정상,8304,구로중앙로8길 41-20,1,71,1,7,20,16,2007-11-02,126.893454,37.493658,구로제4동,733
서울특별시,구로구,키즈극동어린이집,국공립,정상,8312,구로중앙로7길 28,1,60,0,7,19,19,2017-09-01,126.889482,37.49081,구로제4동,733
서울특별시,구로구,예은별어린이집,가정,정상,8303,구로중앙로18길 68,2,65,1,4,16,11,2009-10-12,126.892959,37.496582,구로제4동,733
서울특별시,구로구,은진어린이집,가정,정상,8315,구로동로20길 28-7,3,71,0,8,17,17,2000-02-14,126.886026,37.488245,구로제4동,733
서울특별시,구로구,동화마을어린이집,가정,정상,8313,도림로 59,3,59,0,5,19,16,2003-03-19,126.888999,37.489039,구로제4동,733
서울특별시,구로구,빛나어린이집,가정,정상,8303,구로중앙로18길 56,3,68,0,5,20,15,2005-01-06,126.892532,37.495641,구로제4동,733
서울특별시,구로구,큰별어린이집,가정,정상,8314,구로동로22길 88-1,3,51,1,5,15,13,2007-05-22,126.88854,37.488007,구로제4동,733
서울특별시,구로구,자이어린이집,가정,정상,8305,도림로 107,3,53,0,6,16,16,2008-07-01,126.894156,37.492097,구로제4동,733
서울특별시,구로구,두산어린이집,국공립,정상,8313,도림로 59,3,73,0,8,19,19,2018-03-01,126.888999,37.489039,구로제4동,733
서울특별시,구로구,그림나라어린이집,가정,정상,8320,구로동로18길 56,4,77,0,8,20,19,2003-12-09,126.887432,37.487195,구로제4동,733
서울특별시,구로구,혜지어린이집,민간,정상,8305,구로중앙로8길 16,4,146,0,7,39,39,2000-03-02,126.892811,37.49203,구로제4동,733
서울특별시,구로구,리틀아이어린이집,가정,정상,8312,구로중앙로7길 28,4,67,0,8,19,18,2006-02-24,126.88971,37.490658,구로제4동,733
